	448027.186452	5078640.740889	37332.402344	217.069901	18416975872.000000
	448052.194257	5078640.740889	37307.394531	217.069901	18416977920.000000
	448077.202062	5078615.732026	37272.027344	217.069901	18416982016.000000
	448102.209866	5078615.732026	37247.019531	217.069901	18416982016.000000
	448127.217671	5078615.732026	37222.011719	217.069901	18416986112.000000
	448152.225475	5078615.732026	37197.003906	217.069901	18416988160.000000
	448177.233280	5078615.732026	37171.996094	217.069901	18416992256.000000
	448202.241084	5078615.732026	37146.988281	217.069901	18416994304.000000
	448227.248889	5078615.732026	37121.980469	217.069901	18417033216.000000
	448252.256693	5078615.732026	37096.972656	217.069901	18417039360.000000
	448277.264498	5078615.732026	37071.964844	217.069901	18417043456.000000
	448302.272303	5078615.732026	37046.957031	217.069901	18417055744.000000
	448327.280107	5078615.732026	37021.949219	217.069901	18417057792.000000
	448352.287912	5078615.732026	36996.941406	217.069901	18438025216.000000
	448377.295716	5078615.732026	36971.933594	217.069901	18438027264.000000
	448402.303521	5078615.732026	36946.925781	217.069901	18438029312.000000
	448427.311325	5078615.732026	36921.917969	217.069901	18438029312.000000
	448452.319130	5078615.732026	36896.910156	217.069901	18438029312.000000
	448477.326935	5078615.732026	36871.902344	217.069901	18438137856.000000
	448502.334739	5078640.740889	36836.535156	217.069901	18438144000.000000
	448527.342544	5078640.740889	36811.527344	217.069901	18438148096.000000
	448552.350348	5078665.749753	36776.160156	217.069901	18438158336.000000
	448577.358153	5078665.749753	36751.152344	217.069901	18438162432.000000
	448602.365957	5078665.749753	36726.144531	217.069901	18438162432.000000
